s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref,x_centerline,y_centerline,lane_width,x_left_border,y_left_border,x_right_border,y_right_border
252.0,252.0,-0.4733680614740285,252.0,3.226631938525972,-0.0046787061170978,-8.491304465902919e-05,33.0,252.0,1.3766319385259718,3.7,252.0086555747377,5.076611690043799,251.9913444252623,-2.323347812991855
253.0,253.0,-0.4780892603020799,253.0,3.22191073969792,-0.0047634757572063,-8.462173133682189e-05,33.0,253.0,1.37191073969792,3.7,253.00881239682417,5.071889750838915,252.99118760317583,-2.328068271443075
254.0,254.0,-0.4828950850468323,254.0,3.217104914953168,-0.004847951499916,-8.432519739570497e-05,33.0,254.0,1.3671049149531678,3.7,254.0089686751435,5.067083175059532,253.9910313248565,-2.332873345153197
255.0,255.0,-0.4877852392623785,255.0,3.2122147607376217,-0.0049321281338814,-8.40234611806899e-05,33.0,255.0,1.3622147607376216,3.7,255.0091244000544,5.062192259336902,254.9908755999456,-2.337762737861658
256.0,256.0,-0.4927594213009709,256.0,3.207240578699029,-0.0050160004662434,-8.37165413582841e-05,33.0,256.0,1.357240578699029,3.6999999999999997,256.0092795619497,5.057217305506699,255.99072043805026,-2.342736148108641
257.0,257.0,-0.4978173243316317,257.0,3.2021826756683685,-0.00509956332295,-8.340445691457162e-05,33.0,257.0,1.3521826756683684,3.7,257.00943415125727,5.052158620590371,256.99056584874273,-2.347793269253634
258.0,258.0,-0.5029586363590768,258.0,3.197041363640923,-0.0051828115490745,-8.308722715473224e-05,33.0,258.0,1.347041363640923,3.7,258.00958815844024,5.047016516776155,257.99041184155976,-2.352933789494309
259.0,259.0,-0.5081830402429626,259.0,3.1918169597570376,-0.005265740009135,-8.276487170178708e-05,33.0,259.0,1.3418169597570375,3.7,259.00974157399764,5.0417913113997965,258.99025842600236,-2.358157391885722
260.0,260.0,-0.5134902137174484,260.0,3.186509786282552,-0.0053483435874104,-8.243741049506781e-05,33.0,260.0,1.336509786282552,3.7,260.0098943884654,5.03648332692493,259.9901056115346,-2.3634637543598265
261.0,261.0,-0.5188798294110752,261.0,3.181120170588925,-0.0054306171882571,-8.21048637892372e-05,33.0,261.0,1.331120170588925,3.7,261.0100465924164,5.031092890923151,260.9899534075836,-2.368852549745302
262.0,262.0,-0.52435155486696,262.0,3.1756484451330405,-0.0055125557364227,-8.17672521524773e-05,33.0,262.0,1.3256484451330404,3.7,262.01019817646136,5.025620336053782,261.98980182353864,-2.3743234457877014
263.0,263.0,-0.5299050525633024,263.0,3.1700949474366977,-0.0055941541773589,-8.142459646579072e-05,33.0,263.0,1.3200949474366976,3.7,263.0103491312493,5.020066000043301,262.9896508687507,-2.379876105169906
264.0,264.0,-0.5355399799342049,264.0,3.1644600200657957,-0.0056754074775345,-8.107691792196594e-05,33.0,264.0,1.3144600200657954,3.7000000000000006,264.01049944746825,5.014430225664487,263.98950055253175,-2.3855101855328957
265.0,265.0,-0.5412559893908044,265.0,3.158744010609196,-0.0057563106247457,-8.072423802304388e-05,33.0,265.0,1.3087440106091959,3.7000000000000006,265.01064911584564,5.008713360715221,264.98935088415436,-2.3912253394968292
266.0,266.0,-0.5470527283427133,266.0,3.152947271657287,-0.0058368586284242,-8.036657857967356e-05,33.0,266.0,1.302947271657287,3.7,266.0107981271489,5.002915757997007,265.9892018728511,-2.3970212146824337
267.0,267.0,-0.5529298392197675,267.0,3.147070160780233,-0.0059170465199464,-8.000396171024397e-05,33.0,267.0,1.2970701607802329,3.7,267.01094647218633,4.997037775293167,266.98905352781367,-2.4028974537327015
268.0,268.0,-0.5588869594940846,268.0,3.141113040505916,-0.0059968693529394,-7.963640983846332e-05,33.0,268.0,1.2911130405059157,3.700000000000001,268.01109414180723,4.991079775346725,267.98890585819277,-2.4088536943348933
269.0,269.0,-0.5649237217024257,269.0,3.1350762782975745,-0.006076322203586,-7.926394569265575e-05,33.0,269.0,1.2850762782975744,3.7,269.01124112690275,4.985042125837998,268.98875887309725,-2.414889569242849
270.0,270.0,-0.5710397534688616,270.0,3.128960246531139,-0.0061554001709287,-7.888659230439652e-05,33.0,270.0,1.2789602465311387,3.7,270.01138741840634,4.978925199361878,269.98861258159366,-2.421004706299601
271.0,271.0,-0.5772346775277444,271.0,3.122765322472256,-0.0062340983771722,-7.850437300608874e-05,33.0,271.0,1.2727653224722557,3.7,271.0115330072943,4.9727293734048,270.9884669927057,-2.4271987284602887
272.0,272.0,-0.5835081117469776,272.0,3.1164918882530226,-0.0063124119679829,-7.811731143048424e-05,33.0,272.0,1.2664918882530225,3.7,272.0116778845865,4.966455030321422,271.9883221154135,-2.4334712538153767
273.0,273.0,-0.5898596691515874,273.0,3.110140330848413,-0.0063903361127898,-7.772543150931853e-05,33.0,273.0,1.260140330848413,3.7,273.0118220413467,4.9601025573109965,272.9881779586533,-2.4398218956141706
274.0,274.0,-0.596288957947595,274.0,3.103711042052405,-0.006467866005082,-7.732875747099844e-05,33.0,274.0,1.253711042052405,3.6999999999999997,274.0119654686832,4.953672346393442,273.9880345313168,-2.446250262288632
275.0,275.0,-0.6027955815461823,275.0,3.097204418453818,-0.0065449968627046,-7.692731383956813e-05,33.0,275.0,1.2472044184538178,3.7,275.0121081577494,4.947164794385129,274.9878918422506,-2.452755957477493
276.0,276.0,-0.6093791385881573,276.0,3.0906208614118427,-0.0066217239281541,-7.6521125432788e-05,33.0,276.0,1.2406208614118426,3.7,276.01225009974445,4.940580302874345,275.98774990025555,-2.459338580050659
277.0,277.0,-0.6160392229687104,277.0,3.08396077703129,-0.0066980424688707,-7.611021736099051e-05,33.0,277.0,1.2339607770312897,3.7,277.0123912859136,4.933919278196494,276.9876087140864,-2.4659977241339144
278.0,278.0,-0.6227754238624648,278.0,3.077224576137535,-0.0067739477775314,-7.569461502565811e-05,33.0,278.0,1.227224576137535,3.7,278.0125317075488,4.927182131408983,277.9874682924512,-2.4727329791339123
279.0,279.0,-0.6295873257488194,279.0,3.070412674251181,-0.0068494351723394,-7.527434411716884e-05,33.0,279.0,1.2204126742511807,3.7,279.01267135598937,4.920369278265824,278.98732864401063,-2.4795439297634627
280.0,280.0,-0.6364745084375787,280.0,3.0635254915624213,-0.0069244999973127,-7.484943061342765e-05,33.0,280.0,1.2135254915624212,3.7,280.0128102226222,4.913481139191945,279.9871897773778,-2.4864301560671027
281.0,281.0,-0.6434365470948733,281.0,3.056563452905127,-0.0069991376225709,-7.441990077883881e-05,33.0,281.0,1.2065634529051268,3.7,281.01294829888275,4.906518139257212,280.98705170111725,-2.493391233446959
282.0,282.0,-0.6504730122693638,282.0,3.049526987730636,-0.0070733434446215,-7.398578116188292e-05,33.0,282.0,1.199526987730636,3.7,282.01308557625526,4.899480708150168,281.98691442374474,-2.5004267326888963
283.0,283.0,-0.6575834699187351,283.0,3.0424165300812653,-0.0071471128866423,-7.354709859313891e-05,33.0,283.0,1.1924165300812652,3.7,283.01322204627326,4.892369280151479,282.98677795372674,-2.5075362199889497
284.0,284.0,-0.6647674814364646,284.0,3.035232518563536,-0.0072204413987635,-7.31038801852543e-05,33.0,284.0,1.1852325185635357,3.7,284.0133577005202,4.885184294107107,283.9866422994798,-2.514719256980036
285.0,285.0,-0.6720246036788826,285.0,3.027975396321118,-0.0072933244583499,-7.265615332985931e-05,33.0,285.0,1.1779753963211177,3.7,285.0134925306301,4.877926193401191,284.9865074693699,-2.521975400758955
286.0,286.0,-0.6793543889925053,286.0,3.020645611007495,-0.0073657575702772,-7.220394569548043e-05,33.0,286.0,1.1706456110074948,3.7,286.0136265282878,4.870595425928652,285.9863734717122,-2.5293042039136626
287.0,287.0,-0.6867563852416483,287.0,3.013243614758352,-0.00743773626721,-7.174728522706235e-05,33.0,287.0,1.1632436147583518,3.7,287.0137596852294,4.863192444067527,286.9862403147706,-2.5367052145508238
288.0,288.0,-0.6942301358363161,288.0,3.005769864163684,-0.007509256109877,-7.128620014360859e-05,33.0,288.0,1.155769864163684,3.7,288.0138919932433,4.855717704651012,287.9861080067567,-2.544177976323644
289.0,289.0,-0.7017751797603677,289.0,2.998224820239632,-0.007580312687344,-7.082071893648341e-05,33.0,289.0,1.1482248202396321,3.7,289.01402344417016,4.848171668939239,288.98597655582984,-2.5517220284599746
290.0,290.0,-0.7093910515999533,290.0,2.990608948400047,-0.0076509016172866,-7.03508703674914e-05,33.0,290.0,1.1406089484000468,3.7,290.01415402990364,4.840554802590782,289.98584597009636,-2.5593369057906883
291.0,291.0,-0.7170772815722244,291.0,2.982922718427776,-0.0077210185462588,-6.98766834669095e-05,33.0,291.0,1.1329227184277757,3.7,291.0142837423908,4.83286757563388,290.9857162576092,-2.567022138778329
292.0,292.0,-0.7248333955543105,292.0,2.9751666044456897,-0.0077906591499614,-6.939818753245341e-05,33.0,292.0,1.1251666044456896,3.7,292.01441257363274,4.825110462437408,291.98558742636726,-2.5747772535460287
293.0,293.0,-0.7326589151125666,293.0,2.9673410848874333,-0.0078598191335095,-6.891541212658553e-05,33.0,293.0,1.1173410848874332,3.7,293.0145405156849,4.817283941681561,292.9854594843151,-2.582601771906694
294.0,294.0,-0.7405533575320855,294.0,2.9594466424679147,-0.0079284942316949,-6.84283870749288e-05,33.0,294.0,1.1094466424679146,3.7,294.01466756065787,4.809388496328286,293.98533243934213,-2.590495211392457
295.0,295.0,-0.7485162358464716,295.0,2.9514837641535285,-0.0079966802092503,-6.793714246485595e-05,33.0,295.0,1.1014837641535284,3.7,295.0147937007174,4.801424613591447,294.9852062992826,-2.5984570852843896
296.0,296.0,-0.7565470588678829,296.0,2.9434529411321173,-0.0080643728611096,-6.744170864301514e-05,33.0,296.0,1.0934529411321172,3.7,296.0149189280853,4.793392784906716,295.9850810719147,-2.606486902642482
297.0,297.0,-0.7646453312173258,297.0,2.9353546687826744,-0.0081315680126667,-6.694211621368963e-05,33.0,297.0,1.0853546687826743,3.7,297.0150432350397,4.785293505901227,296.9849567649603,-2.6145841683358784
298.0,298.0,-0.7728105533552168,298.0,2.927189446644784,-0.0081982615200322,-6.643839603644567e-05,33.0,298.0,1.0771894466447836,3.700000000000001,298.0151666139156,4.777127276362945,297.9848333860844,-2.622748383073377
299.0,299.0,-0.781042221612192,299.0,2.918957778387808,-0.0082644492702883,-6.593057922516071e-05,33.0,299.0,1.068957778387808,3.6999999999999997,299.01528905710535,4.768894600209794,298.98471094289465,-2.630979043434178
300.0,300.0,-0.7893398282201787,300.0,2.910660171779821,-0.0083301271817432,-6.54186971454935e-05,33.0,300.0,1.0606601717798212,3.6999999999999997,300.01541055705906,4.7605959854585365,299.98458944294094,-2.6392756418988936
301.0,301.0,-0.7977028613437165,301.0,2.902297138656284,-0.0083952912041806,-6.490278141242257e-05,33.0,301.0,1.0522971386562838,3.7000000000000006,301.01553110628515,4.752231944193377,300.98446889371485,-2.6476376668808093
302.0,302.0,-0.8061308051115286,302.0,2.893869194888472,-0.0084599373191098,-6.438286388944432e-05,33.0,302.0,1.0438691948884717,3.7000000000000006,302.0156506973507,4.743802992534334,301.9843493026493,-2.6560646027573904
303.0,303.0,-0.8146231396483441,303.0,2.885376860351656,-0.0085240615400132,-6.385897668587702e-05,33.0,303.0,1.035376860351656,3.7,303.0157693228819,4.735309650605358,302.9842306771181,-2.664555929902046
304.0,304.0,-0.8231793411069668,304.0,2.8768206588930334,-0.0085876599125913,-6.333115215412587e-05,33.0,304.0,1.0268206588930333,3.7,304.01588697556474,4.726752442502203,303.98411302443526,-2.673111124716137
305.0,305.0,-0.8317988817005877,305.0,2.8682011182994125,-0.0086507285150046,-6.279942288910024e-05,33.0,305.0,1.0182011182994124,3.7,305.0160036481452,4.718131896260049,304.9839963518548,-2.681729659661224
306.0,306.0,-0.8404812297353401,306.0,2.85951877026466,-0.0087132634581174,-6.226382172619221e-05,33.0,306.0,1.00951877026466,3.7,306.01611933342986,4.7094485438208835,305.98388066657014,-2.6904110032915636
307.0,307.0,-0.8492258496431007,307.0,2.8507741503569,-0.0087752608857357,-6.172438173753784e-05,33.0,307.0,1.0007741503568996,3.700000000000001,307.016234024286,4.700702921000647,306.983765975714,-2.6991546202868473
308.0,308.0,-0.8580322020145223,308.0,2.841967797985478,-0.0088367169748436,-6.118113623129982e-05,33.0,308.0,0.9919677979854779,3.7,308.01634771364263,4.691895567456129,307.98365228635737,-2.707959971485174
309.0,309.0,-0.8668997436323091,309.0,2.833100256367691,-0.0088976279358398,-6.0634118749623927e-05,33.0,309.0,0.9831002563676909,3.7,309.0164603944905,4.6830270266516445,308.9835396055095,-2.7168265139162626
310.0,310.0,-0.8758279275047246,310.0,2.8241720724952755,-0.0089579900127699,-6.008336306583965e-05,33.0,310.0,0.9741720724952754,3.7,310.01657205988244,4.674097845825453,309.98342794011756,-2.7257537008349018
311.0,311.0,-0.8848162028993316,311.0,2.8151837971006684,-0.0090177994835573,-5.9528903183026046e-05,33.0,311.0,0.9651837971006684,3.7,311.01668270293425,4.665108575955962,310.98331729706575,-2.7347409817546255
312.0,312.0,-0.8938640153769655,312.0,2.806135984623035,-0.0090770526602325,-5.897077333164025e-05,33.0,312.0,0.9561359846230347,3.7,312.01679231682465,4.656059771727699,311.98320768317535,-2.7437878024816293
313.0,313.0,-0.9029708068259332,313.0,2.7970291931740667,-0.0091357458891596,-5.8409007967325885e-05,33.0,313.0,0.9470291931740668,3.7,313.016900894796,4.646951991497039,312.983099105204,-2.7528936051489055
314.0,314.0,-0.9121360154964422,314.0,2.787863984503558,-0.0091938755512607,-5.784364176854113e-05,33.0,314.0,0.9378639845035579,3.7,314.01700843015453,4.637785797257729,313.98299156984547,-2.7620578282506134
315.0,315.0,-0.9213590760352492,315.0,2.778640923964751,-0.0092514380622385,-5.72747096349626e-05,33.0,315.0,0.928640923964751,3.7,315.017114916271,4.628561754606171,314.982885083729,-2.7712799066766687
316.0,316.0,-0.9306394195205356,316.0,2.7693605804794648,-0.0093084298727967,-5.670224668521454e-05,33.0,316.0,0.9193605804794646,3.7,316.01722034658064,4.619280432706486,315.98277965341936,-2.7805592717475567
317.0,317.0,-0.9399764734970008,317.0,2.7600235265029998,-0.0093648474688583,-5.6126288254391017e-05,33.0,317.0,0.9100235265029994,3.7000000000000006,317.01732471458416,4.609942404255367,316.98267528541584,-2.7898953512493683
318.0,318.0,-0.949369662011174,318.0,2.7506303379888264,-0.0094206873717815,-5.5546869891902814e-05,33.0,318.0,0.9006303379888262,3.7,318.0174280138476,4.600548245446703,317.9825719861524,-2.79928756946905
319.0,319.0,-0.9588184056469424,319.0,2.741181594353057,-0.009475946138573,-5.496402735912759e-05,33.0,319.0,0.8911815943530573,3.6999999999999993,319.0175302380032,4.5910985359359895,318.9824697619968,-2.8087353472298746
320.0,320.0,-0.9683221215612904,320.0,2.7316778784387097,-0.0095306203620998,-5.437779662793288e-05,33.0,320.0,0.8816778784387096,3.7,320.0176313807493,4.581593858804541,319.9823686192507,-2.8182381019271214
321.0,321.0,-0.9778802235202542,321.0,2.722119776479746,-0.0095847066712992,-5.378821387763471e-05,33.0,321.0,0.8721197764797459,3.7,321.0177314358512,4.57203480052346,320.9822685641488,-2.8277952475639685
322.0,322.0,-0.9874921219350824,322.0,2.712507878064918,-0.0096382017313847,-5.319531549304489e-05,33.0,322.0,0.8625078780649178,3.7000000000000006,322.01783039714115,4.562421950917436,321.98216960285885,-2.8374061947876004
323.0,323.0,-0.997157223898604,323.0,2.702842776101396,-0.0096911022440519,-5.2599138062520417e-05,33.0,323.0,0.852842776101396,3.7,323.017928258519,4.552755903128305,322.982071741481,-2.847070350925513
324.0,324.0,-1.006874933221804,324.0,2.693125066778196,-0.0097434049476806,-5.199971837509015e-05,33.0,324.0,0.843125066778196,3.7,324.01802501395247,4.543037253578428,323.98197498604753,-2.8567871200220356
325.0,325.0,-1.0166446504705964,325.0,2.683355349529404,-0.0097951066175355,-5.13970934187832e-05,33.0,325.0,0.8333553495294037,3.7,325.0181206574775,4.53326660193385,324.9818793425225,-2.8665559028750422
326.0,326.0,-1.0264657730028022,326.0,2.673534226997198,-0.0098462040659639,-5.079130037754188e-05,33.0,326.0,0.8235342269971979,3.7,326.0182151831986,4.523444551067271,325.9817848168014,-2.8763760970728756
327.0,327.0,-1.036337695005322,327.0,2.663662304994678,-0.009896694142591,-5.018237662996262e-05,33.0,327.0,0.813662304994678,3.7,327.01830858528933,4.513571707020816,326.98169141471067,-2.88624709703146
328.0,328.0,-1.0462598075315048,328.0,2.653740192468496,-0.009946573734515,-4.957035974651648e-05,33.0,328.0,0.8037401924684955,3.7000000000000006,328.0184008579926,4.5036486789686085,327.9815991420074,-2.896168294031618
329.0,329.0,-1.0562314985387142,329.0,2.643768501461286,-0.0099958397664965,-4.8955287486739805e-05,33.0,329.0,0.7937685014612859,3.7,329.0184919956209,4.493676079179146,328.9815080043791,-2.906139076256574
330.0,330.0,-1.0662521529260762,330.0,2.633747847073924,-0.0100444892011484,-4.833719779792369e-05,33.0,330.0,0.7837478470739239,3.7,330.0185819925568,4.483654522977501,329.9814180074432,-2.916158828829653
331.0,331.0,-1.0763211525724288,331.0,2.623678847427572,-0.0100925190391224,-4.7716128810808186e-05,33.0,331.0,0.7736788474275716,3.700000000000001,331.01867084325323,4.473584628707315,330.98132915674677,-2.926226933852172
332.0,332.0,-1.0864378763744436,332.0,2.613562123625557,-0.0101399263192906,-4.709211884019342e-05,33.0,332.0,0.7635621236255566,3.7,332.01875854223385,4.463467017692617,331.98124145776615,-2.9363427704415037
333.0,333.0,-1.096601700284941,333.0,2.6033982997150598,-0.0101867081189327,-4.646520638091008e-05,33.0,333.0,0.7533982997150593,3.700000000000001,333.0188450840934,4.453302314199464,332.9811549159066,-2.946505714769345
334.0,334.0,-1.106811997351389,334.0,2.593188002648611,-0.01023286155391,-4.583543010417874e-05,33.0,334.0,0.7431880026486111,3.7,334.01893046349795,4.443091145397375,333.98106953650205,-2.956715140100153
335.0,335.0,-1.1170681377545673,335.0,2.5829318622454327,-0.0102783837788451,-4.520282885761474e-05,33.0,335.0,0.7329318622454327,3.7,335.0190146751853,4.432834141320627,334.9809853248147,-2.9669704168297617
336.0,336.0,-1.1273694888474273,336.0,2.572630511152573,-0.0103232719872961,-4.456744166142495e-05,33.0,336.0,0.7226305111525728,3.7,336.0190977139652,4.422531934829333,335.9809022860348,-2.977270912524187
337.0,337.0,-1.1377154151941076,337.0,2.5622845848058926,-0.0103675234119286,-4.3929307706464406e-05,33.0,337.0,0.7122845848058925,3.7,337.01917957471994,4.412185161570375,336.98082042528006,-2.98761599195859
338.0,338.0,-1.14810527860914,338.0,2.55189472139086,-0.0104111353246859,-4.3288466351574975e-05,33.0,338.0,0.70189472139086,3.6999999999999997,338.01926025240425,4.401794459938149,337.98073974759575,-2.9980050171564283
339.0,339.0,-1.158538438196806,339.0,2.541461561803194,-0.0104541050369558,-4.264495712153157e-05,33.0,339.0,0.6914615618031941,3.7,339.01933974204593,4.391360471035155,338.98066025795407,-3.008437347428767
340.0,340.0,-1.1690142503906795,340.0,2.5309857496093207,-0.0104964298997366,-4.1998819704189576e-05,33.0,340.0,0.6809857496093206,3.7,340.01941803874604,4.380883838632404,339.98058196125396,-3.018912339413763
341.0,341.0,-1.1795320689933178,341.0,2.5204679310066824,-0.0105381073037983,-4.135009394829642e-05,33.0,341.0,0.6704679310066823,3.7,341.0194951376793,4.370365209129678,340.9805048623207,-3.029429347116313
342.0,342.0,-1.1900912452161272,342.0,2.509908754783873,-0.0105791346798442,-4.069881986024838e-05,33.0,342.0,0.6599087547838729,3.7,342.01957103409416,4.359805231515608,341.98042896590584,-3.0399877219478624
343.0,343.0,-1.2006911277193797,343.0,2.4993088722806207,-0.0106195094986654,-4.0045037603571306e-05,33.0,343.0,0.6493088722806205,3.7,343.01964572331326,4.349204557327618,342.98035427668674,-3.050586812766377
344.0,344.0,-1.2113310626523908,344.0,2.4886689373476094,-0.0106592292713019,-3.938878749509177e-05,33.0,344.0,0.6386689373476093,3.7,344.01971920073373,4.33856384061169,343.98028079926627,-3.0612259659164716
345.0,345.0,-1.222010393693858,345.0,2.477989606306142,-0.0106982915491888,-3.873011000128726e-05,33.0,345.0,0.6279896063061421,3.7,345.0197914618275,4.327883737881983,344.9802085381725,-3.0719045252696984
346.0,346.0,-1.2327284620923364,346.0,2.4672715379076635,-0.0107366939243102,-3.80690457382368e-05,33.0,346.0,0.6172715379076635,3.7,346.0198625021412,4.317164908080304,345.9801374978588,-3.082621832264977
347.0,347.0,-1.2434846067068823,347.0,2.4565153932931176,-0.0107744340293461,-3.740563546771664e-05,33.0,347.0,0.6065153932931177,3.7,347.01993231729716,4.306408012535426,346.98006768270284,-3.0933772259491903
348.0,348.0,-1.2542781640478284,348.0,2.445721835952172,-0.0108115095378172,-3.6739920094820085e-05,33.0,348.0,0.5957218359521719,3.7000000000000006,348.02000090299293,4.295613714922257,347.97999909700707,-3.104170043017913
349.0,349.0,-1.2651084683177176,349.0,2.4348915316822826,-0.0108479181642278,-3.607194066561488e-05,33.0,349.0,0.5848915316822825,3.7,349.020068255002,4.2847826812208645,348.979931744998,-3.1149996178562995
350.0,350.0,-1.2759748514523648,350.0,2.4240251485476354,-0.0108836576642062,-3.5401738364848574e-05,33.0,350.0,0.5740251485476353,3.7,350.02013436917383,4.273915579675375,349.97986563082617,-3.125865282580104
351.0,351.0,-1.2868766431620753,351.0,2.413123356837925,-0.0109187258346421,-3.472935451251528e-05,33.0,351.0,0.5631233568379249,3.7,351.0201992414344,4.263013080752699,350.9798007585656,-3.1367663670768486
352.0,352.0,-1.297813170972983,352.0,2.402186829027017,-0.010953120513821,-3.40548305628227e-05,33.0,352.0,0.5521868290270171,3.7,352.020262867786,4.252075857101158,351.979737132214,-3.1477021990471235
353.0,353.0,-1.308783760268537,353.0,2.391216239731463,-0.010986839581559,-3.337820810022941e-05,33.0,353.0,0.541216239731463,3.7,353.0203252443079,4.241104583508953,352.9796747556921,-3.158672104046027
354.0,354.0,-1.3197877343311144,354.0,2.3802122656688858,-0.0110198809593291,-3.2699528837323074e-05,33.0,354.0,0.5302122656688857,3.7,354.0203863671564,4.2300999368625085,353.9796136328436,-3.169675405524737
355.0,355.0,-1.3308244143837602,355.0,2.36917558561624,-0.0110522426103926,-3.201883461305081e-05,33.0,355.0,0.51917558561624,3.7,355.020446232565,4.219062596104691,354.979553767435,-3.180711424872211
356.0,356.0,-1.3418931196320631,356.0,2.358106880367937,-0.0110839225399211,-3.133616738877473e-05,33.0,356.0,0.5081068803679369,3.7,356.0205048368449,4.207993242192892,355.9794951631551,-3.1917794814570173
357.0,357.0,-1.352993167306143,357.0,2.3470068326938573,-0.01111491879512,-3.0651569246709315e-05,33.0,357.0,0.49700683269385715,3.7,357.0205621763848,4.196892558057001,356.9794378236152,-3.202878892669286
358.0,358.0,-1.364123872702776,358.0,2.335876127297224,-0.0111452294653478,-2.9965082387066704e-05,33.0,358.0,0.48587612729722407,3.7,358.0206182476515,4.18576122855724,357.9793817523485,-3.2140089739627924
359.0,359.0,-1.37528454922762,359.0,2.32471545077238,-0.0111748526822337,-2.9276749125615966e-05,33.0,359.0,0.4747154507723801,3.7,359.02067304719003,4.174599940441905,358.97932695280997,-3.2251690388971452
360.0,360.0,-1.3864745084375787,360.0,2.3135254915624213,-0.0112037866197916,-2.8586611890166296e-05,33.0,360.0,0.4635254915624213,3.7,360.0207265716237,4.163409382304954,359.9792734283763,-3.2363583991801113
361.0,361.0,-1.3976930600832562,361.0,2.302306939916744,-0.0112320294945314,-2.789471321979277e-05,33.0,361.0,0.452306939916744,3.7,361.02077881765445,4.1521902445435215,360.97922118234555,-3.2475763647100333
362.0,362.0,-1.4089395121515438,362.0,2.291060487848456,-0.011259579565571,-2.7201095760392e-05,33.0,362.0,0.4410604878484562,3.7,362.020829782063,4.140943219315294,361.979170217937,-3.258822243618382
363.0,363.0,-1.420213170908303,363.0,2.279786829091697,-0.0112864351347385,-2.650580226299248e-05,33.0,363.0,0.4297868290916971,3.7,363.0208794617091,4.129669000495794,362.9791205382909,-3.2700953423124
364.0,364.0,-1.4315133409411558,364.0,2.268486659058844,-0.0113125945466812,-2.58088755815275e-05,33.0,364.0,0.4184866590588442,3.7,364.02092785353176,4.118368283635551,363.97907214646824,-3.2813949655178627
365.0,365.0,-1.4428393252023888,365.0,2.2571606747976114,-0.0113380561889633,-2.511035866871315e-05,33.0,365.0,0.4071606747976113,3.7,365.02097495454916,4.107041765917163,364.97902504545084,-3.2927204163219406
366.0,366.0,-1.4541904250519402,366.0,2.24580957494806,-0.0113628184921663,-2.4410294575067062e-05,33.0,366.0,0.39580957494806,3.7,366.0210207618592,4.095690146112281,365.9789792381408,-3.3040709962161605
367.0,367.0,-1.4655659403005052,367.0,2.234434059699495,-0.011386879929985,-2.3708726445241327e-05,33.0,367.0,0.38443405969949485,3.7,367.0210652726394,4.084314124538464,366.9789347273606,-3.3154460051394743
368.0,368.0,-1.4769651692527173,368.0,2.223034830747283,-0.0114102390193209,-2.3005697516051205e-05,33.0,368.0,0.37303483074728294,3.7,368.02110848414736,4.072914403015976,367.97889151585264,-3.32684474152141
369.0,369.0,-1.4883874087504418,369.0,2.2116125912495583,-0.0114328943203732,-2.2301251112874295e-05,33.0,369.0,0.36161259124955825,3.7,369.0211503937206,4.061491684824451,368.9788496062794,-3.338266502325334
370.0,370.0,-1.4998319542161418,370.0,2.2001680457838586,-0.0114548444367258,-2.159543064829028e-05,33.0,370.0,0.3501680457838584,3.7,370.0211909987768,4.050046674659505,369.9788090012232,-3.3497105830917886
371.0,371.0,-1.5112980996963443,371.0,2.188701900303656,-0.0114760880154359,-2.0888279618803068e-05,33.0,371.0,0.3387019003036559,3.7,371.0212302968143,4.038580078589237,370.9787697031857,-3.361176277981925
372.0,372.0,-1.522785137905186,372.0,2.1772148620948144,-0.0114966237471133,-2.0179841601533805e-05,33.0,372.0,0.3272148620948142,3.7,372.0212682854117,4.0270926040106545,371.9787317145883,-3.372662879821026
373.0,373.0,-1.5342923602680412,373.0,2.165707639731959,-0.0115164503660031,-1.947016025214553e-05,33.0,373.0,0.3157076397319588,3.7,373.0213049622285,4.015584959606021,372.9786950377715,-3.3841696801421035
374.0,374.0,-1.5458190569652317,374.0,2.1541809430347687,-0.0115355666500609,-1.875927930282613e-05,33.0,374.0,0.3041809430347685,3.7,374.0213403250049,4.004057855299119,373.9786596749951,-3.395695969229582
375.0,375.0,-1.5573645169758072,375.0,2.142635483024193,-0.0115539714210313,-1.80472425589532e-05,33.0,375.0,0.29263548302419284,3.7,375.0213743715622,3.9925120022114395,374.9786256284378,-3.407241036163054
376.0,376.0,-1.5689280281214133,376.0,2.131071971878587,-0.0115716635445161,-1.7334093895676594e-05,33.0,376.0,0.2810719718785868,3.7,376.0214070998027,3.980948112618296,375.9785929001973,-3.4188041688611226
377.0,377.0,-1.5805088771102107,377.0,2.119491122889789,-0.0115886419300462,-1.6619877256810863e-05,33.0,377.0,0.26949112288978916,3.6999999999999997,377.0214385077099,3.969366899904877,376.9785614922901,-3.430384654125298
378.0,378.0,-1.5921063495808858,378.0,2.1078936504191144,-0.011604905531148,-1.5904636650430283e-05,33.0,378.0,0.2578936504191143,3.7,378.02146859334874,3.957769078522214,377.97853140665126,-3.4419817776839854
379.0,379.0,-1.6037197301467057,379.0,2.0962802698532945,-0.0116204533454056,-1.5188416148020877e-05,33.0,379.0,0.24628026985329443,3.7,379.02149735486574,3.9461553639431033,378.97850264513426,-3.4535948242365144
380.0,380.0,-1.6153483024396535,380.0,2.0846516975603464,-0.0116352844145262,-1.4471259880863234e-05,33.0,380.0,0.23465169756034643,3.7,380.02152479048874,3.934526472617949,379.97847520951126,-3.4652230774972566
